District,PS Name,FIR No,Date Report,Date Accident,Time Report,Time Accident,Sections,Accident type,Death,Grievous,Minor,Pedestrian,Cyclist,Latitude,Longitude,Place of Occurance,Type Area,City/Town/ Village,Lanes Road,Divider,Spot Accident,Weather,T -Junction,Collision,Type Road,Road Features,Visibility,Traffic Control,Accussed Vehicle,Victim Vehicle
MALAPPURAM,Karuvarakundu,4018/2000,26/01/2020,15/01/2020,14:30:00,21:00:00,"279,338",Grevious Injury,0,1,0,0,0,11.27692,76.07037,EDAKKATTUPARAMB,Rural,Village,Single,no,Other,Sunny/Clear,NA,Hit from Side,Other Road,Others,Good,Police controlled,Motor Cycle,Motor Cycle
MALAPPURAM,Kalpakanchery,4019/2000,23/01/2020,15/01/2020,16:25:00,10:30:00,"279,338",Grevious Injury,0,1,0,1,0,10.928757,76.023492,VETTICHIRA,Rural,Village,Single,no,Near or inside a village,Sunny/Clear,Y- junction,Hit Pedestrian,National Highway,Straight Road,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Vazhikadavu,4020/2000,19/01/2020,16/01/2020,10:05:00,15:45:00,"279,338",Grevious Injury,0,1,2,0,0,10.9959041,76.2179726,MANATHUMANGALAM,Urban,Town,Single,no,Market/Commercial area,Sunny/Clear,NA,Head on Collision,State Highway,Others,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Tanur,4021/2000,08/01/2020,04/01/2020,14:00:00,07:30:00,"279,338",Minor Injury,0,0,1,0,0,10.9764066,76.2235531,PERINTHALMANNA,Urban,Town,Single,no,Market/Commercial area,Sunny/Clear,NA,Head on Collision,State Highway,Others,Good,Uncontrolled,Scooter,Motor Cycle
MALAPPURAM,Malappuram,4022/2000,19/01/2020,19/01/2020,10:00:00,17:30:00,279,Non Injury,0,0,0,0,0,11.053082,75.856095,AYYAPPAN KAVU,Rural,Village,Single,no,In Residential area,Sunny/Clear,NA,Hit Fix / Stationary Object,Other Road,Straight Road,Good,Uncontrolled,Lorry,Motor Cycle
MALAPPURAM,Malappuram,4023/2000,12/01/2020,11/01/2020,17:15:00,06:30:00,279,Non Injury,0,0,0,0,0,11.047138,76.071762,KOTTAPADI,Urban,Town,Double,yes,Market/Commercial area,Cloudy,Y- junction,Hit Fix / Stationary Object,State Highway,Straight Road,Good,Police controlled,Car,Motor Cycle
MALAPPURAM,Malappuram,4024/2000,18/01/2020,09/01/2020,11:15:00,21:15:00,"279,338",Grevious Injury,0,1,0,1,0,10.590056,76.516378,MUDAPPALLUR,Rural,Village,Double,no,Other,Cloudy,NA,Hit Pedestrian,State Highway,Others,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Tanur,4025/2000,27/01/2020,26/01/2020,17:00:00,11:15:00,"279,337,338",Grevious Injury,0,1,0,1,0,10.603329,76.489981,MANGALAMPALAM,Rural,Town,Four lanes,yes,Other,Sunny/Clear,T- Junction,Hit Pedestrian,National Highway,Others,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Malappuram,4026/2000,20/01/2020,18/01/2020,23:00:00,14:30:00,"279,338",Grevious Injury,0,1,0,1,0,10.597363,76.529457,PANTHAPARAMBU,Rural,Village,Double,no,Other,Sunny/Clear,NA,Hit Pedestrian,State Highway,Others,Good,Uncontrolled,Car,Car
MALAPPURAM,Malappuram,4027/2000,20/01/2020,27/12/2020,17:30:00,20:30:00,"279,338",Grevious Injury,0,1,0,1,0,10.7839,76.716,KURUDIKKAD,Urban,Town,Four lanes,yes,Near bus stop,Cloudy,Staggered junction,Hit Pedestrian,National Highway,Straight Road,Poor,Traffic light signal,Car,Motor Cycle
MALAPPURAM,Nilambur,4028/2000,18/01/2020,14/01/2020,15:41:00,13:30:00,"279,338",Grevious Injury,0,1,0,1,0,10.76,76.7059,AMBUJAM BUS STOP,Rural,Village,Double,no,In Open area,Sunny/Clear,NA,Hit Pedestrian,State Highway,Straight Road,Good,Uncontrolled,Goods Auto,Private Bus
MALAPPURAM,Malappuram,4029/2000,07/01/2020,05/01/2020,18:53:00,16:00:00,"279,337,338",Minor Injury,0,0,1,0,0,10.565059,76.476025,VALKULAMBU,Rural,Village,Single,no,Other,Sunny/Clear,NA,Other,Other Road,Others,Good,Uncontrolled,Private Bus,Lorry
MALAPPURAM,Ponnani,4030/2000,02/01/2020,16/12/2020,13:38:00,11:45:00,"279,338",Non Injury,0,0,0,0,0,10.59165,76.461405,THENIDUKKU,Rural,Village,Six lanes,yes,Other,Sunny/Clear,NA,Other,National Highway,Straight Road,Good,Uncontrolled,Scooter,Car
MALAPPURAM,Thirurangadi,4031/2000,11/01/2020,10/01/2020,21:19:00,18:00:00,"279,337",Minor Injury,0,0,1,0,0,10.870827,76.325909,MAYYATHUMKARA,Rural,Village,Single,yes,In Residential area,Sunny/Clear,NA,Hit and run,Other Road,Others,Good,Police controlled,Car,Auto rickshaw
MALAPPURAM,Thirurangadi,4032/2000,04/01/2020,29/12/2020,21:45:00,21:15:00,"279,337",Minor Injury,0,0,1,1,0,10.575751,76.405099,VANIYAMPARA,Rural,Village,Six lanes,yes,Other,Cloudy,NA,Hit Pedestrian,National Highway,Others,Not Known,Uncontrolled,Motor Cycle,Car
MALAPPURAM,Malappuram,4033/2000,13/01/2020,11/12/2020,19:30:00,16:15:00,"279,338",Fatal,1,0,0,0,0,10.599891,76.489455,VADAKKENCHERY,Urban,Town,Single,no,Other,Sunny/Clear,NA,Other,Other Road,Others,Good,Uncontrolled,Auto rickshaw,Motor Cycle
MALAPPURAM,Nilambur,4034/2000,24/01/2020,14/01/2020,20:46:00,06:00:00,"279,337,338",Grevious Injury,0,1,0,1,0,10.77007,76.616662,AYYAPPANKAVU PIRAYIRI,Rural,Village,Single,no,Near a religious place,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Thirurangadi,4035/2000,12/01/2020,31/08/2020,12:00:00,09:15:00,"279,338",Grevious Injury,0,1,0,0,0,10.7664,76.6777,CHEMBALODE,Urban,Town,Four lanes,yes,Market/Commercial area,Sunny/Clear,Round about junction,Rear end collision,National Highway,Straight Road,Good,Uncontrolled,Tempo Van,Motor Cycle
MALAPPURAM,Kolathur,4036/2000,01/01/2020,27/12/2020,13:00:00,16:45:00,"279,337,338",Grevious Injury,0,1,0,0,0,10.780624,76.714059,NEAR KINAR STOP,Rural,Village,Double,no,Institutional Area,Sunny/Clear,Four arm junction,Rear end collision,National Highway,Straight Road,Good,Uncontrolled,Tipper,Car
MALAPPURAM,Thirurangadi,4037/2000,01/01/2020,29/12/2020,17:30:00,12:00:00,"279,338",Grevious Injury,0,1,0,1,0,10.8100936,76.3369549,KOTHAKURUSSI,Urban,Town,Double,no,In Open area,Sunny/Clear,NA,Hit Pedestrian,State Highway,Straight Road,Good,Police controlled,Scooter,Car
MALAPPURAM,Ponnani,4038/2000,09/01/2020,29/12/2020,16:31:00,09:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.78,76.06,PADINJARANGADI,Urban,Town,Single,no,Market/Commercial area,Sunny/Clear,NA,Skidding,Other Road,Others,Good,Uncontrolled,Auto rickshaw,Motor Cycle
MALAPPURAM,Ponnani,4039/2000,16/01/2020,26/12/2020,18:50:00,14:30:00,"279,337",Grevious Injury,0,2,0,0,0,10.840454,76.34246,KIZHIIR ROAD,Rural,Village,Double,no,Other,Sunny/Clear,NA,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Malappuram,4040/2000,02/01/2020,01/01/2020,12:30:00,18:45:00,"279,337",Minor Injury,0,0,1,0,0,10.780892,76.37421,NEAR MUNCIPPALITY OFFICE OTTAPPALAM,Rural,Town,Double,no,In Open area,Sunny/Clear,NA,Right turn collision,Other Road,Others,Good,Uncontrolled,Car,Auto rickshaw
MALAPPURAM,Nilambur,4041/2000,17/01/2020,15/01/2020,18:32:00,20:45:00,"279,338",Grevious Injury,0,1,0,0,0,10.773567,76.383989,OTTAPPALAM,Rural,Town,Double,no,Near bus stop,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Malappuram,4042/2000,03/01/2020,02/01/2020,18:26:00,11:00:00,"279,337,338",Grevious Injury,0,1,0,0,0,10.781914,76.329025,VANIYAMKUKLAM,Rural,Village,Double,no,In Open area,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Ponnani,4043/2000,13/01/2020,28/12/2020,19:26:00,10:45:00,"279,338",Minor Injury,0,0,1,1,0,10.78047,76.374263,OTTAPPALAM THQ,Rural,Town,Double,no,Near office complex,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Good,Uncontrolled,Govt. Dept. Bus,Motor Cycle
MALAPPURAM,Kolathur,4044/2000,17/01/2020,14/01/2020,18:40:00,14:15:00,"279,338",Grevious Injury,0,1,0,0,0,10.51757,76.54709,KUNNATHGATE,Rural,Village,Single,no,Near or inside a village,Sunny/Clear,NA,Hit from Side,Other Road,Others,Not Known,Police controlled,Lorry,Car
MALAPPURAM,Malappuram,4045/2000,17/01/2020,15/01/2020,23:45:00,18:50:00,"279,338",Fatal,1,0,0,0,0,10.806479,76.863997,BABAJI NAGAR VELANTHAVALAM,Rural,Village,Single,no,Other,Sunny/Clear,NA,Hit from Back,Other Road,Others,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Tanur,4046/2000,01/01/2020,14/12/2020,11:30:00,08:50:00,"279,337,338",Minor Injury,0,0,1,1,0,10.806018,76.788987,CHULLIMADA,Urban,Village,Four lanes,no,In Residential area,Sunny/Clear,NA,Hit Pedestrian,National Highway,Straight Road,Good,Uncontrolled,Jeep,Motor Cycle
MALAPPURAM,Tanur,4047/2000,02/01/2020,14/12/2020,19:30:00,19:00:00,"279,338",Grevious Injury,0,1,0,0,0,10.777589,76.34305,MANISSERRY,Rural,Town,Double,no,Near bus stop,Sunny/Clear,NA,Overturn,Other Road,Others,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Tanur,4048/2000,03/01/2020,25/12/2020,10:00:00,20:00:00,279,Grevious Injury,0,1,0,1,0,10.777557,76.343372,MANISSERRY,Rural,Village,Double,no,Near office complex,Sunny/Clear,NA,Hit Pedestrian,Other Road,Others,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Tanur,4049/2000,05/01/2020,30/12/2020,20:07:00,13:30:00,"279,338",Grevious Injury,0,1,1,0,0,10.771422,76.393323,19TH MILE,Rural,Village,Double,no,Near bus stop,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Nilambur,4050/2000,19/01/2020,15/01/2020,17:12:00,18:00:00,"279,338",Grevious Injury,0,1,0,1,0,10.777185,76.345378,MANISSERRY,Rural,Village,Double,no,Other,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Not Known,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Nilambur,4051/2000,12/01/2020,11/01/2020,18:15:00,21:00:00,"279,337,338",Minor Injury,0,0,2,0,0,10.59361,76.52183,MUDAPPALLUR COMMUNITY HALL,Rural,Village,Single,no,Near bus stop,Sunny/Clear,NA,Hit from Side,State Highway,Straight Road,Good,Uncontrolled,Private Bus,Motor Cycle
MALAPPURAM,Malappuram,4052/2000,16/01/2020,13/01/2020,17:45:00,13:00:00,"279,338",Minor Injury,0,0,1,0,0,10.598286,76.531995,PANDHAPARAMBU,Rural,Village,Single,no,In Open area,Sunny/Clear,NA,Hit from Side,State Highway,Straight Road,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Ponnani,4053/2000,10/01/2020,06/01/2020,16:30:00,18:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.584736,76.439825,MARYGIRI,Rural,Town,Double,yes,Near bus stop,Sunny/Clear,NA,Hit from Side,National Highway,Straight Road,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Malappuram,4054/2000,17/01/2020,15/01/2020,13:00:00,21:45:00,"279,337",Grevious Injury,0,1,0,0,0,10.766928,76.408191,PALAPPAURAM,Rural,Village,Double,no,Near office complex,Sunny/Clear,NA,Head on Collision,Other Road,Straight Road,Poor,Uncontrolled,Auto rickshaw,Motor Cycle
MALAPPURAM,Malappuram,4055/2000,01/01/2020,30/12/2020,18:00:00,14:10:00,"279,337,338",Fatal,1,0,0,0,0,10.600335,76.489117,MANGALAMPALAM,Rural,Town,Double,yes,Near hospital,Sunny/Clear,NA,Right turn collision,National Highway,Straight Road,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Ponnani,4056/2000,14/01/2020,27/11/2020,17:52:00,13:45:00,"279,338",Grevious Injury,0,1,1,2,0,10.766891,76.408119,PALAPPURAM,Rural,Village,Double,no,Near office complex,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Good,Uncontrolled,Torus,Scooter
MALAPPURAM,Vazhikadavu,4057/2000,13/01/2020,11/01/2020,20:00:00,18:00:00,"279,338",Fatal,1,0,0,0,0,10.7893,76.0903,PATTITHARA,Urban,Village,Single,no,In Residential area,Mist/Fog,NA,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Manjeri,4058/2000,01/01/2020,22/12/2020,17:30:00,10:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.77285,76.67479,NEAR EC MART CHAMDRNAGAR,Urban,City,Single,yes,In Open area,Sunny/Clear,NA,Hit and run,National Highway,Straight Road,Good,Flashing signal/blinker,Car,Motor Cycle
MALAPPURAM,Manjeri,4059/2000,01/01/2020,20/12/2020,17:00:00,19:00:00,"279,338",Grevious Injury,0,1,1,0,0,10.77277,76.6802,CHANDRNAGAR,Urban,Town,Single,yes,In Open area,Cloudy,NA,Hit and run,National Highway,Others,Good,Traffic light signal,Scooter,Motor Cycle
MALAPPURAM,Vazhikadavu,4060/2000,01/01/2020,30/12/2020,18:00:00,11:45:00,"279,337,338",Minor Injury,0,0,1,0,0,10.815163,76.610124,MUTTIKULANGARA,Urban,Village,Single,no,In Open area,Sunny/Clear,NA,Right turn collision,National Highway,Others,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Manjeri,4061/2000,02/01/2020,24/12/2020,15:40:00,16:45:00,"279,338",Minor Injury,0,0,1,0,0,10.789409,76.071799,PADINJARANGADI,Rural,Village,Single,no,Near petrol pump,Sunny/Clear,Y- junction,Hit from Side,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Ponnani,4062/2000,02/01/2020,12/12/2020,17:30:00,17:45:00,"279,338",Grevious Injury,0,1,0,0,0,10.818628,76.634204,HEMAMBIKANAGAR,Rural,Village,Single,no,Near bus stop,Sunny/Clear,NA,Other,Other Road,Others,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Manjeri,4063/2000,01/01/2020,17/12/2020,20:10:00,13:15:00,"279,337,338",Minor Injury,0,0,1,0,0,10.802968,76.623591,IN FRONT OF PUDUPPARIYARAM PANCHAYATH OFFICE,Rural,Village,Single,no,In Open area,Sunny/Clear,NA,Other,National Highway,Others,Good,Uncontrolled,Scooter,Scooter
MALAPPURAM,Manjeri,4064/2000,02/01/2020,31/12/2020,19:30:00,11:00:00,"279,337,338",Grevious Injury,0,1,0,0,0,10.803475,76.628554,ERUVINTHODU PUDUPPARIYARAM,Rural,Village,Single,no,Other,Sunny/Clear,NA,Other,National Highway,Others,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Nilambur,4065/2000,10/01/2020,07/01/2020,20:00:00,12:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.809279,76.637562,IN RRONT OF MANGALI CLINIC KALLEKULANGARA,Rural,Village,Single,no,Other,Very Hot,NA,Hit and run,Other Road,Others,Good,Uncontrolled,Auto rickshaw,Car
MALAPPURAM,Manjeri,4066/2000,06/01/2020,05/01/2020,18:15:00,15:15:00,"279,304(A)",Grevious Injury,0,2,0,0,0,10.585402,76.500589,KARIPALI,Rural,Village,Double,no,Other,Sunny/Clear,T- Junction,Other,State Highway,Others,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Manjeri,4067/2000,05/01/2020,01/01/2020,21:30:00,13:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.773,76.1632,KOOTTUPATHA,Urban,Village,Double,no,Market/Commercial area,Mist/Fog,NA,Hit from Back,Other Road,Straight Road,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Manjeri,4068/2000,02/01/2020,28/12/2020,13:30:00,01:30:00,"279,338",Fatal,1,1,0,0,0,10.810584,76.164081,PERUMUDIYOOR,Rural,Village,Single,no,In Open area,Sunny/Clear,Staggered junction,Hit from Back,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Manjeri,4069/2000,01/01/2020,24/12/2020,15:44:00,12:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.77828,76.711245,PUDUSSERY,Rural,Village,Four lanes,yes,In Open area,Sunny/Clear,NA,Head on Collision,National Highway,Straight Road,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Nilambur,4070/2000,06/01/2020,05/01/2020,20:24:00,20:00:00,"279,338",Grevious Injury,0,1,0,0,0,10.771634,76.691434,KOOTTUPATHA,Rural,Village,Single,no,In Open area,Mist/Fog,Four arm junction,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,Auto rickshaw,Motor Cycle
MALAPPURAM,Tirur,4071/2000,03/01/2020,26/12/2020,20:00:00,17:45:00,"279,338",Grevious Injury,0,1,0,0,0,10.842241,76.251819,VALLAPPUZHA,Rural,Village,Single,no,In Open area,Sunny/Clear,Staggered junction,Hit from Side,Other Road,Straight Road,Good,Uncontrolled,Auto rickshaw,Scooter
MALAPPURAM,Tirur,4072/2000,05/01/2020,02/01/2020,14:30:00,07:00:00,"279,338",Minor Injury,0,0,1,0,0,10.808524,76.196532,PATTAMBI,Urban,Town,Single,no,In Open area,Sunny/Clear,Staggered junction,Hit from Side,Other Road,Straight Road,Good,Uncontrolled,Auto rickshaw,Scooter
MALAPPURAM,Ponnani,4073/2000,01/01/2020,19/12/2020,13:45:00,21:00:00,"279,337",Fatal,1,0,0,0,0,11.061935,76.352436,KOTTAPALLA,Rural,Village,Single,yes,In Open area,Sunny/Clear,NA,Skidding,Other Road,Straight Road,Good,Police controlled,Car,Motor Cycle
MALAPPURAM,Malappuram,4074/2000,01/01/2020,28/12/2020,09:32:00,11:00:00,"279,337,338",Fatal,1,0,1,0,0,10.771525,76.392679,19TH MILE,Rural,Village,Double,no,Near bus stop,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Vazhikadavu,4075/2000,06/01/2020,02/01/2020,17:00:00,08:45:00,"279,337",Grevious Injury,0,1,0,0,0,10.766971,76.406029,PALAPPURAM,Rural,Village,Double,no,Near office complex,Sunny/Clear,NA,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Ponnani,4076/2000,01/01/2020,27/12/2020,21:18:00,17:30:00,"279,338",Grevious Injury,0,1,1,0,0,10.80542,76.72812,NEAR ITI KANJIKODE,Urban,Town,Single,yes,Other,Sunny/Clear,NA,Hit and run,State Highway,Others,Good,Uncontrolled,Scooter,Scooter
MALAPPURAM,Ponnani,4077/2000,17/01/2020,31/12/2020,16:00:00,16:30:00,"279,338",Minor Injury,0,0,1,0,0,10.770198,76.419069,CHINAKKATHOORKKAVU ,Rural,Town,Double,no,In Open area,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Auto rickshaw,Scooter
MALAPPURAM,Kolathur,4078/2000,08/01/2020,30/12/2020,19:30:00,13:00:00,"279,338",Grevious Injury,0,1,0,1,0,11.095595,76.642162,GOOLIKKADAVU,Rural,Town,Single,no,Market/Commercial area,Sunny/Clear,Y- junction,Hit Pedestrian,Other Road,Others,Good,Uncontrolled,Motor Cycle,Scooter
MALAPPURAM,Manjeri,4079/2000,23/01/2020,20/01/2020,17:50:00,17:30:00,"279,338",Minor Injury,0,0,2,0,0,10.802057,76.629303,POOCHIRA PUDUPPARIYARAM,Rural,Village,Single,no,Other,Sunny/Clear,NA,Other,National Highway,Others,Good,Uncontrolled,Car,Lorry
MALAPPURAM,Manjeri,4080/2000,15/01/2020,07/01/2020,10:41:00,05:30:00,"279,338",Minor Injury,0,0,1,1,0,10.616689,76.624054,KOODALLUR BRIDGE,Rural,Village,Single,no,Other,Sunny/Clear,NA,Hit Pedestrian,Other Road,Others,Poor,Uncontrolled,Lorry,Private Bus
MALAPPURAM,Tirur,4081/2000,06/01/2020,10/11/2020,14:45:00,08:45:00,"279,337",Grevious Injury,0,1,0,0,0,10.799488,76.753379,RLY JUNCTION ,Urban,Village,Four lanes,no,In Residential area,Sunny/Clear,NA,Hit from Back,National Highway,Straight Road,Good,Uncontrolled,Car,Auto rickshaw
MALAPPURAM,Manjeri,4082/2000,18/01/2020,05/01/2020,18:20:00,18:00:00,"279,338",Grevious Injury,0,1,0,1,0,10.798315,76.776249,KN PUDUR,Rural,Town,Four lanes,no,In Residential area,Sunny/Clear,NA,Hit Pedestrian,National Highway,Straight Road,Good,Uncontrolled,Private Bus,Scooter
MALAPPURAM,Kolathur,4083/2000,09/01/2020,04/01/2020,19:50:00,14:00:00,"279,338",Grevious Injury,0,1,1,0,0,10.690154,76.582912,CHITHALIPALAM,Rural,Village,Four lanes,yes,Near bus stop,Sunny/Clear,Y- junction,Hit from Side,National Highway,Straight Road,Good,Flashing signal/blinker,Private Bus,Motor Cycle
MALAPPURAM,Edakkara,4084/2000,14/01/2020,11/01/2020,17:30:00,07:45:00,"279,338",Minor Injury,0,0,3,0,0,10.720419,76.599725,CHANTHAPURA BYPASS ROAD,Rural,Village,Single,no,Near bus stop,Sunny/Clear,Four arm junction,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Motor Cycle
MALAPPURAM,Manjeri,4085/2000,15/01/2020,12/01/2020,21:34:00,14:35:00,"279,338",Grevious Injury,0,1,0,0,0,10.798792,76.760863,NEAR HP HAS PLANT ,Urban,Town,Four lanes,no,Institutional Area,Sunny/Clear,NA,Hit from Back,National Highway,Straight Road,Good,Uncontrolled,Car,Scooter
MALAPPURAM,Kolathur,4086/2000,05/01/2020,04/01/2020,22:30:00,13:00:00,"279,304(A)",Fatal,1,0,0,0,0,10.799465,76.75342,RLY JUNCTION KANJIKODE,Urban,Town,Four lanes,no,Near bus stop,Sunny/Clear,NA,Hit and run,National Highway,Straight Road,Good,Uncontrolled,Car,Motor Cycle
MALAPPURAM,Ponnani,4087/2000,02/01/2020,30/12/2020,15:30:00,11:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.74676,76.565758,BANGLA SCHOOL JN,Rural,Village,Double,no,Near bus stop,Sunny/Clear,T- Junction,Head on Collision,Other Road,Straight Road,Good,Uncontrolled,School Bus,Car
KOZHIKODE CITY,Nadakkave,4088/2000,04/01/2020,03/01/2020,12:00:00,20:30:00,"279,337",Grevious Injury,0,1,0,1,0,10.767659,76.411521,PALAPPURAM,Rural,Town,Double,no,Near bus stop,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Good,Uncontrolled,Lorry,Motor Cycle
KOZHIKODE CITY,Nadakkave,4089/2000,05/01/2020,27/12/2020,17:00:00,13:45:00,"279,338",Non Injury,0,0,0,0,0,10.72797,76.609368,THOTTUPALAM KANNANUR,Rural,Village,Four lanes,yes,Near bus stop,Sunny/Clear,Four arm junction,Hit from Side,National Highway,Straight Road,Good,Flashing signal/blinker,Scooter,Scooter
KOZHIKODE CITY,Feroke,4090/2000,07/01/2020,27/12/2020,12:20:00,08:30:00,"279,338",Grevious Injury,0,1,0,1,0,10.938201,76.353637,NARUKKOD SCHOOL PADI,Rural,Village,Double,no,In Open area,Sunny/Clear,NA,Hit Pedestrian,Other Road,Straight Road,Good,Police controlled,Private Bus,Scooter
KOZHIKODE CITY,Nadakkave,4091/2000,07/01/2020,18/12/2020,19:30:00,14:35:00,"279,338",Grevious Injury,0,1,0,0,0,10.7288228,76.7312944,KALLUKOOTIYAL,Rural,Town,Double,no,In Open area,Sunny/Clear,NA,Other,Other Road,Straight Road,Good,Uncontrolled,Car,Motor Cycle
KOZHIKODE CITY,Nadakkave,4092/2000,07/01/2020,05/01/2020,17:00:00,16:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.7781344,76.6251784,2ND MILE MEPPARAMBU,Rural,Town,Double,yes,In Open area,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Police controlled,Motor Cycle,Motor Cycle
KOZHIKODE CITY,Nadakkave,4093/2000,08/01/2020,02/01/2020,17:30:00,20:30:00,"279,338",Grevious Injury,0,1,0,0,0,10.776165,76.28947,KALLIPADAM,Rural,Village,Double,no,Near bus stop,Sunny/Clear,NA,Head on Collision,Other Road,Others,Good,Uncontrolled,Private Bus,Motor Cycle
KOZHIKODE CITY,Kunnamangalam,4094/2000,01/01/2020,27/12/2020,05:41:00,18:59:00,"279,338",Grevious Injury,0,1,0,0,0,10.778141,76.286106,KALLIPADAM,Rural,Village,Double,no,In Residential area,Mist/Fog,NA,Head on Collision,Other Road,Others,Not Known,Uncontrolled,Scooter,Motor Cycle
KOZHIKODE CITY,Nadakkave,4095/2000,15/01/2020,13/01/2020,15:45:00,11:00:00,"279,338",Grevious Injury,0,1,0,0,0,10.993881,76.407822,VENGA KOTTOPPADAM,Rural,Village,Single,no,In Open area,Sunny/Clear,NA,Hit from Back,Other Road,Curved Road,Poor,Uncontrolled,Auto rickshaw,Motor Cycle
KOZHIKODE CITY,Nadakkave,4096/2000,07/01/2020,07/01/2020,18:00:00,13:30:00,"279,337",Minor Injury,0,0,2,0,0,10.798919,76.6620843,MATTUMANTHA,Rural,Village,Double,no,In Open area,Sunny/Clear,NA,Hit from Back,Other Road,Straight Road,Good,Uncontrolled,Motor Cycle,Motor Cycle
KOZHIKODE CITY,Kasaba Kozhikode,4097/2000,03/01/2020,01/01/2020,00:13:45,00:17:45,"279,337",Grevious Injury,0,1,0,0,0,10.987227,76.415449,VATTATHANNI,Rural,Town,Single,no,Other,Very Hot,NA,Other,State Highway,Others,Good,Uncontrolled,Car,Motor Cycle
KOZHIKODE CITY,Feroke,4098/2000,08/01/2020,07/01/2020,11:30:00,12:00:00,"279,304(A)",Grevious Injury,1,1,0,0,0,10.5421419,76.6355953,AKAMPADAM,Urban,Village,Single,no,Other,Sunny/Clear,NA,Other,ODR,Others,Good,Uncontrolled,School Bus,Auto rickshaw
